direction,source,target,prediction,exact_match,source_length,target_length
arabizi_to_arabic,2imtir,امطر,امتر,False,6,4
arabizi_to_arabic,2i7li,احلي,احلي,True,5,4
arabic_to_arabizi,فهلوية,fahlawiyye,fahluuliyye,False,6,10
arabizi_to_arabic,yinbiri,ينبري,ينبري,True,7,5
arabic_to_arabizi,انغز,2inghazz,2inghazz,True,4,8
arabic_to_arabizi,يدبر,ydabbir,ydabbir,True,4,7
arabic_to_arabizi,حرف,7arf,7arrif,False,3,4
arabic_to_arabizi,ازبع,2izba3,2izba3,True,4,6
arabic_to_arabizi,تفوط,tfawwat,tfawwat,True,4,7
arabic_to_arabizi,متابع,mtaabi3,mutaabi3,False,5,7
arabic_to_arabizi,طبع,tabba3,tabbi3,False,3,6
arabic_to_arabizi,يحوف,y7uuf,y7awwif,False,4,5
arabizi_to_arabic,qkamqkashe,قمقشة,قمقشة,True,10,5
arabizi_to_arabic,mtallaq,مطلق,مطلق,True,7,4
arabizi_to_arabic,labat,لبط,لبط,True,5,3
arabic_to_arabizi,رخوي,rakhawi,rakhwi,False,4,7
arabic_to_arabizi,محصن,m7assan,m7assin,False,4,7
arabic_to_arabizi,لعب,li3ib,la33ib,False,3,5
arabizi_to_arabic,qabad,قبض,قبد,False,5,3
arabic_to_arabizi,طق وموت,tuqq wumuut,qatu moot,False,7,11
arabizi_to_arabic,mit2aalif,متآلف,متأافل,False,9,5
arabic_to_arabizi,فلفل,filfil,falfal,False,4,6
arabic_to_arabizi,تكتف,tkattaf,tkattaf,True,4,7
arabizi_to_arabic,3aqlaani,عقلاني,علقاني,False,8,6
arabizi_to_arabic,2insakh,انسخ,انسخ,True,7,4
arabizi_to_arabic,7araara,حرارة,حرارة,True,7,5
arabic_to_arabizi,طول كرم,tuul karim,tool karram,False,7,10
arabizi_to_arabic,yultuf,يلطف,يلطف,True,6,4
arabizi_to_arabic,yitqassam,يتقسم,يتقصم,False,9,5
arabic_to_arabizi,ختم,khatam,khattam,False,3,6
arabizi_to_arabic,yfawwir,يفور,يفور,True,7,4
arabic_to_arabizi,يتلم,ytallim,yitlamm,False,4,7
arabic_to_arabizi,لزقة,lazqa,lazqa,True,4,5
arabizi_to_arabic,yinrifis,ينرفس,ينرفس,True,8,5
arabic_to_arabizi,أيامين,2ayaamiin,2ayaamiin,True,6,9
arabizi_to_arabic,narfiz,نرفز,نرفز,True,6,4
arabizi_to_arabic,saaham,ساهم,ساهم,True,6,4
arabic_to_arabizi,رقوبة,rqkuube,raqwabe,False,5,7
arabizi_to_arabic,tashrii3,تشريع,تشريع,True,8,5
arabizi_to_arabic,zukaam,زكام,زكام,True,6,4
arabizi_to_arabic,laa tzimm wala tushkur 2illa ba3id sane wusitt 2ashhur,لا تذم ولا تشكر الا بعد سنة وست اشهر,لا تزي من ولا بطوش عر لسخت,False,54,36
arabizi_to_arabic,2itlaqqan,اتلقن,اتلقن,True,9,5
arabizi_to_arabic,soolaar,سولار,سولار,True,7,5
arabic_to_arabizi,حديقة,7adiiqa,7adiiqa,True,5,7
arabizi_to_arabic,faaz,فاز,فاز,True,4,3
arabic_to_arabizi,خاوي,khaawi,khaawi,True,4,6
arabizi_to_arabic,y3aayin,يعاين,يعاين,True,7,5
arabizi_to_arabic,yirsub,يرسب,يرصب,False,6,4
arabizi_to_arabic,2ilta7aq,التحق,التحق,True,8,5
arabic_to_arabizi,يستشرف,yistashrif,yistashfir,False,6,10
arabic_to_arabizi,يقبح,yqabbi7,yqabbi7,True,4,7
arabic_to_arabizi,فكر,fakkar,fakkar,True,3,6
arabic_to_arabizi,نصح,nassa7,nassa7,True,3,6
arabic_to_arabizi,أقصى,2aqsa,2aqsa,True,4,5
arabizi_to_arabic,2ilhaj,الهج,الهج,True,6,4
arabizi_to_arabic,y3ammis,يعمص,يعمص,True,7,4
arabic_to_arabizi,جدي,jadi,jaddi,False,3,4
arabizi_to_arabic,3amaat,عماة,عماط,False,6,4
arabizi_to_arabic,7abil 2il2afkaar,حبل الأفكار,حبل الفكر,False,16,11
arabizi_to_arabic,faayid,فايد,فايض,False,6,4
arabizi_to_arabic,mukhawwal,مخول,مخول,True,9,4
arabic_to_arabizi,خايل,khaayal,khaayil,False,4,7
arabizi_to_arabic,bi3ard 2innawar,بعرض النور,بعرد النور,False,15,10
arabizi_to_arabic,shattat wunattat,شطت ونطت,شطت وطن,False,16,8
arabizi_to_arabic,nqatti3 2ilmahir,نقطع المهر,نقطع الخمر,False,16,10
arabizi_to_arabic,lama7,لمح,لمح,True,5,3
arabizi_to_arabic,judari,جدري,جداري,False,6,4
arabic_to_arabizi,شمس,shamis,shammis,False,3,6
arabic_to_arabizi,مدسوس,madsuus,madsuus,True,5,7
arabizi_to_arabic,hadaf nabiil,هدف نبيل,هدفن بيل,False,12,8
arabizi_to_arabic,sakan,سكن,سكن,True,5,3
arabic_to_arabizi,وزير,waziir,waziir,True,4,6
arabizi_to_arabic,yistimirr,يستمر,يستمر,True,9,5
arabic_to_arabizi,تحفز,t7affaz,t7affaz,True,4,7
arabizi_to_arabic,kaffiyye,كفية,كفية,True,8,4
arabizi_to_arabic,mistandif,مستنظف,مستنظف,True,9,6
arabic_to_arabizi,ستف,sattaf,sattif,False,3,6
arabic_to_arabizi,يساهم,ysaahim,ysaahim,True,5,7
arabic_to_arabizi,ارجو,2irju,2irwij,False,4,5
arabic_to_arabizi,مخلل,mkhallal,mkhallil,False,4,8
arabizi_to_arabic,takka,تكى,تكى,True,5,3
arabizi_to_arabic,min qabbit,من قبة,من قبت,False,10,6
arabic_to_arabizi,عب,3ibb,3abb,False,2,4
arabic_to_arabizi,لاعب,laa3ab,laa3ib,False,4,6
arabizi_to_arabic,mitil maa wadda3it tlaaqi,مثل ما ودعت تلاقي,مطل مي قد والعت,False,25,17
arabizi_to_arabic,na3kash,نعكش,نعكش,True,7,4
arabizi_to_arabic,tja3las,تجعلص,تجعلص,True,7,5
arabic_to_arabizi,طبلج,tablaj,tablij,False,4,6
arabic_to_arabizi,يبطنج,ybatnidj,ybatnij,False,5,8
arabic_to_arabizi,نظام,nizaam,naddaam,False,4,6
arabic_to_arabizi,تسجل,tsajjal,tsajjal,True,4,7
arabizi_to_arabic,m3ankish,معنكش,معنكش,True,8,5
arabic_to_arabizi,بدر,badir,baddar,False,3,5
arabizi_to_arabic,shurraabe,شرابة,شرابة,True,9,5
arabizi_to_arabic,khilaaf,خلاف,خلاف,True,7,4
arabizi_to_arabic,zamani,زمني,زمان,False,6,4
arabizi_to_arabic,sadjloone,سجلونة,سجلونة,True,9,6
arabizi_to_arabic,3aab,عاب,عاب,True,4,3
arabizi_to_arabic,y3affish,يعفش,يعفش,True,8,4
arabic_to_arabizi,يضبب,ydabbib,ydabbib,True,4,7
arabizi_to_arabic,qarraf,قرف,قرف,True,6,3
arabic_to_arabizi,قلبي قامصني,qalbi qaamisni,qalbiiq maniis,False,11,14
arabizi_to_arabic,mawaasim,مواسم,مواسم,True,8,5
arabizi_to_arabic,m3arram,معرم,معرم,True,7,4
arabic_to_arabizi,نعي,na3i,na33i,False,3,4
arabic_to_arabizi,مسمى,musamma,msamma,False,4,7
arabic_to_arabizi,استصعب,2istas3ab,2istas3ib,False,6,9
arabic_to_arabizi,بكس,bakkas,bakkis,False,3,6
arabic_to_arabizi,تبع,tabbi3,tabbi3,True,3,6
arabizi_to_arabic,dandish,دندش,دندش,True,7,4
arabic_to_arabizi,ينسخ,yinsakh,yinsakhkh,False,4,7
arabizi_to_arabic,t2ablas,تأبلس,تأبلس,True,7,5
arabizi_to_arabic,wizir,وزر,وزر,True,5,3
arabic_to_arabizi,استضخم,2istadkhim,2istakhmid,False,6,10
arabic_to_arabizi,يهدي,yhaddi,yhaddi,True,4,6
arabizi_to_arabic,yitba3tar,يتبعثر,يتبعثر,True,9,6
arabic_to_arabizi,رقاص,raqqaas,raqaas,False,4,7
arabic_to_arabizi,يتذوق,yitdawwaq,yitwadhdhaq,False,5,9
arabizi_to_arabic,yiqsha3,يقشع,يقشع,True,7,4
arabizi_to_arabic,2i3raab,اعراب,اعراب,True,7,5
arabizi_to_arabic,dura,ذرة,درا,False,4,3
arabizi_to_arabic,2aliim,أليم,أليم,True,6,4
arabic_to_arabizi,ابتلاء,2ibtilaa2,2ibtilaa2,True,6,9
arabizi_to_arabic,tkhaalaf,تخالف,تخالف,True,8,5
arabizi_to_arabic,3alawlaylaa,علوليلاه,علوايل,False,11,8
arabic_to_arabizi,كثر,kitir,kattar,False,3,5
arabizi_to_arabic,2iddoola2,اتدولق,اتدولق,True,9,6
arabic_to_arabizi,خايب,khaayib,khaayib,True,4,7
arabizi_to_arabic,faqqash,فقش,فقش,True,7,3
arabic_to_arabizi,نزلة,nazle,nazle,True,4,5
arabizi_to_arabic,2ukhbus,اخبص,اخبص,True,7,4
arabizi_to_arabic,yitbarbat,يتبربط,يتبربط,True,9,6
arabic_to_arabizi,لطف,lattaf,lattif,False,3,6
arabizi_to_arabic,2inbitaa7,انبطاح,انبطاح,True,9,6
arabic_to_arabizi,حرر,7arrir,7arrar,False,3,6
arabizi_to_arabic,baladi,بلدي,بلادي,False,6,4
arabizi_to_arabic,yihshal,يهشل,يهشل,True,7,4
arabic_to_arabizi,بشرة,bashra,bashra,True,4,6
arabizi_to_arabic,khallil,خلل,خل,False,7,3
arabizi_to_arabic,yin7ashsh,ينحش,ينحش,True,9,4
arabizi_to_arabic,maazi3,مازع,مازع,True,6,4
arabic_to_arabizi,يتملى,yitmalla,yitmalla,True,5,8
arabizi_to_arabic,2itlaakam,اتلاكم,اتلاكم,True,9,6
arabizi_to_arabic,mnaahaqa,مناهقة,مناهق,False,8,6
arabizi_to_arabic,yir3id,يرعد,يرعد,True,6,4
arabizi_to_arabic,sibir,سبر,سبر,True,5,3
arabic_to_arabizi,عقلاني,3aqlaani,3aqlaani,True,6,8
arabic_to_arabizi,ملتوح,miltiwi7,maltuu7,False,5,8
arabizi_to_arabic,khadam,خدم,خدم,True,6,3
arabizi_to_arabic,khanqa,خنقة,خنقة,True,6,4
arabic_to_arabizi,فراري,fraari,faraari,False,5,6
arabic_to_arabizi,انقصع,2inqasi3,2inqisi3,False,5,8
arabizi_to_arabic,mjaari,مجاري,مجاري,True,6,5
arabic_to_arabizi,مكسل,mkassil,mkassil,True,4,7
arabic_to_arabizi,عوادم,3awaadim,3awaadim,True,5,8
arabizi_to_arabic,shaqaayif,شقايف,شقايف,True,9,5
arabizi_to_arabic,7ashshish,حشش,حشش,True,9,3
arabic_to_arabizi,عقل,3aqqil,3aqqil,True,3,6
arabizi_to_arabic,yirjuf,يرجف,يرجف,True,6,4
arabic_to_arabizi,كرادل,kgaraadil,karaadil,False,5,9
arabizi_to_arabic,tkarfatat,تكرفت,تكرفت,True,9,5
arabizi_to_arabic,fayy wumayy,في ومي,في ومي,True,11,6
arabizi_to_arabic,laa traafiq 2iddaliil bitdhill mithlo walaa tinzil daar 2ittahaayim tuthimi,لا ترافق الذليل بتذل مثله ولا تنزل دار التهايم تتهمي,لا طرفيه الذن بيلته ولالثل ده مثل الثل الثل الثلثل الثل الثلثل الثلثل ولثلثل الثلثل الثلثل الثلثل الثلثل ,False,75,52
arabizi_to_arabic,kastana,كستنا,كستان,False,7,5
arabic_to_arabizi,نواح,nwaa7,nawwaa7,False,4,5
arabic_to_arabizi,قيم,qayyim,qayyam,False,3,6
arabic_to_arabizi,دمالج,damaalij,damaalij,True,5,8
arabic_to_arabizi,مشحون,mash7uun,mash7uun,True,5,8
arabizi_to_arabic,7aaluushe,حالوشة,حالوشة,True,9,6
arabizi_to_arabic,tsharnaq,تشرنق,تشرنق,True,8,5
arabic_to_arabizi,خمل,khimil,khammil,False,3,6
arabizi_to_arabic,yitfaaham,يتفاهم,يتفاهم,True,9,6
arabic_to_arabizi,شكلة,shakle,shakle,True,4,6
arabic_to_arabizi,يتقصى,yitqassa,yitqassa,True,5,8
arabic_to_arabizi,افتقد,2iftaqid,2iftiqid,False,5,8
arabic_to_arabizi,سوء,suu2,suu2,True,3,4
arabic_to_arabizi,يختم,yikhtim,ykhattim,False,4,7
arabizi_to_arabic,hazz badani,هز بدني,هزب دني,False,11,7
arabizi_to_arabic,khawat,خوت,خوط,False,6,3
arabizi_to_arabic,maghadj,مغج,مغج,True,7,3
arabizi_to_arabic,targhil,ترغل,ترغل,True,7,4
arabic_to_arabizi,اوهم,2uuhim,2ihwim,False,4,6
arabizi_to_arabic,kharuuf,خاروف,خروف,False,7,5
arabic_to_arabizi,يتدقلج,yiddaqladj,yiddaqladj,True,6,10
arabic_to_arabizi,شعطة,sha3ta,sha3ta,True,4,6
arabizi_to_arabic,m3attar,معثر,معتر,False,7,4
arabizi_to_arabic,2id7ak b3ibbak,اضحك بعبك,اضحك بعبك,True,14,9
arabic_to_arabizi,حكر,7ikir,7akkar,False,3,5
arabic_to_arabizi,عز,3izz,3azz,False,2,4
arabizi_to_arabic,tandjiir,طنجير,تنجير,False,8,5
arabizi_to_arabic,2izlut,ازلط,ازلط,True,6,4
arabizi_to_arabic,zirim,زرم,زرم,True,5,3
arabic_to_arabizi,استكبرها ولو عجرة,2istakbirha walaw 3adjra,2istikro brooja3,False,17,24
arabic_to_arabizi,انجر,2injarr,2injarr,True,4,7
arabizi_to_arabic,dajjaal,دجال,دجال,True,7,4
arabic_to_arabizi,فنجر,fanjar,fanjar,True,4,6
arabizi_to_arabic,mitnaazil,متنازل,متنازل,True,9,6
arabizi_to_arabic,kabbar raas,كبر راس,كبر راس,True,11,7
arabic_to_arabizi,مبلبح,mbalba7,mbalba7,True,5,7
arabizi_to_arabic,yistaw7ish,يستوحش,يستوحش,True,10,6
arabic_to_arabizi,ينعدل,yin3idil,yin3idil,True,5,8
arabic_to_arabizi,ينضح,yinda7,yinda77,False,4,6
arabizi_to_arabic,2itsarma7,اتصرمح,اتسرمح,False,9,6
arabic_to_arabizi,دريس,darriis,dariis,False,4,7
arabizi_to_arabic,qaziife,قذيفة,قزيفة,False,7,5
arabic_to_arabizi,سروال,sirwaal,sruwaal,False,5,7
arabizi_to_arabic,zraaf,ظراف,زراف,False,5,4
arabizi_to_arabic,badal faaqid,بدل فاقد,بدلف قاد,False,12,8
arabizi_to_arabic,lahad,لهد,لهد,True,5,3
arabizi_to_arabic,2a3fa,أعفى,أعفى,True,5,4
arabizi_to_arabic,tadbiir,تدبير,تدبير,True,7,5
arabizi_to_arabic,taayir,طاير,طاير,True,6,4
arabic_to_arabizi,ناسي,naasi,naasi,True,4,5
arabic_to_arabizi,رمضان,ramadaan,ramdaan,False,5,8
arabic_to_arabizi,خرم,kharram,kharram,True,3,7
arabizi_to_arabic,twaa2am,توائم,توائم,True,7,5
arabizi_to_arabic,jardim,جردم,جردم,True,6,4
arabic_to_arabizi,حبق,7abaq,7abbaq,False,3,5
arabizi_to_arabic,2i7mut,احمط,احمط,True,6,4
arabizi_to_arabic,da3as 3adanabo,دعس عذنبه,دعس عبنه,False,14,9
arabizi_to_arabic,salaam bil2iid,سلام بالإيد,سلام بيلد,False,14,11
arabizi_to_arabic,ni3mit kariim,نعمة كريم,نعمة كرمي,False,13,9
arabic_to_arabizi,انبعط,2inbi3it,2inba3at,False,5,8
arabizi_to_arabic,t2ammal,تأمل,تأمل,True,7,4
arabic_to_arabizi,نعكش,na3kash,na3kish,False,4,7
arabizi_to_arabic,ma77a,محى,محى,True,5,3
arabizi_to_arabic,2istanad,استند,استند,True,8,5
arabizi_to_arabic,munghaliq,منغلق,منغلق,True,9,5
arabizi_to_arabic,rakhrakha,رخرخة,رخرخة,True,9,5
arabic_to_arabizi,دربيل,darbiil,darbiil,True,5,7
arabic_to_arabizi,حتما,7atman,7atma,False,4,6
arabizi_to_arabic,2ilmalaafiz sa3id,الملافظ سعد,المالفظ عصد,False,17,11
arabic_to_arabizi,يكفت,yikfit,ykaffit,False,4,6
arabic_to_arabizi,تحادق,t7aadaqg,t7aadaq,False,5,8
arabic_to_arabizi,طرطف,tartaf,tartif,False,4,6
arabic_to_arabizi,حنتش,7antash,7antash,True,4,7
arabic_to_arabizi,مطراق,mutraaq,matraaq,False,5,7
arabizi_to_arabic,yitmahza2,يتمهزأ,يتمهزأ,True,9,6
arabic_to_arabizi,يتهجد,yithajjad,yitjahhad,False,5,9
arabizi_to_arabic,tsalsal,تسلسل,تسلسل,True,7,5
arabizi_to_arabic,yitjakkak,يتجكك,يتجكك,True,9,5
arabic_to_arabizi,يوكل,yuukil,ywakkil,False,4,6
arabizi_to_arabic,laaghi,لاغي,لاغي,True,6,4
arabic_to_arabizi,يكحرت,yka7rit,yka7rit,True,5,7
arabizi_to_arabic,shakhbit,شخبط,شخبط,True,8,4
arabic_to_arabizi,تعلب,t3allab,t3allab,True,4,7
arabic_to_arabizi,اتعمم,2it3ammim,2it3ammam,False,5,9
arabic_to_arabizi,غناني,ghanaani,ghanaani,True,5,8
arabic_to_arabizi,مولود,mawluud,mwalwid,False,5,7
arabizi_to_arabic,2amhal,أمهل,أمهل,True,6,4
arabizi_to_arabic,tbanna,تبنى,تبنى,True,6,4
arabic_to_arabizi,انفك,2infakk,2infakk,True,4,7
arabizi_to_arabic,2istawfi,استوفي,استوفي,True,8,6
arabizi_to_arabic,mukhkho msaddi,مخه مصدي,مخه دمس,False,14,8
arabizi_to_arabic,7aasis,حاسس,حاسس,True,6,4
arabic_to_arabizi,ركب,rukub,rakkib,False,3,5
arabizi_to_arabic,winn,ون,ون,True,4,2
arabizi_to_arabic,ghannuuj,غنوج,غنجوج,False,8,4
arabic_to_arabizi,يكزدر,ykazdir,ykazdir,True,5,7
arabic_to_arabizi,قد شعر راسك,qadd sha3ar raasak,qadd sha3 raasok,False,11,18
arabizi_to_arabic,2uushim,اوشم,اوشم,True,7,4
arabic_to_arabizi,طشوتة,tshuute,shatwate,False,5,7
arabizi_to_arabic,yiskar,يسكر,يسكر,True,6,4
arabizi_to_arabic,salaamto,سلامته,سلامطو,False,8,6
arabizi_to_arabic,3urr,عر,عر,True,4,2
arabizi_to_arabic,khabiisa,خبيصة,خبيثة,False,8,5
arabizi_to_arabic,katkat,كتكت,كتكت,True,6,4
arabic_to_arabizi,أجاد,2ajaad,2ajaad,True,4,6
arabic_to_arabizi,أجنحة,2ajni7a,2ajna7a,False,5,7
arabizi_to_arabic,2atayyin 3iishto,أطين عيشته,أطين عيشته,True,16,10
arabic_to_arabizi,خان,khaan,khaan,True,3,5
arabizi_to_arabic,safiih,سفيه,صافيه,False,6,4
arabizi_to_arabic,mjallid,مجلد,مجلد,True,7,4
arabic_to_arabizi,عساكر,3asaakir,3asaakir,True,5,8
arabic_to_arabizi,شفناله,shufnaalo,shafanaahil,False,6,9
arabic_to_arabizi,ترشح,trashsha7,trashsha7,True,4,9
arabic_to_arabizi,صدر,sadir,saddir,False,3,5
arabizi_to_arabic,2ikhwaan,إخوان,اخوان,False,8,5
arabizi_to_arabic,shalfit,شلفط,شلفط,True,7,4
arabic_to_arabizi,تقرقع,tqarqa3tkarka3,tqarqa3,False,5,14
arabic_to_arabizi,مرص,maras,marris,False,3,5
arabic_to_arabizi,امسك,2imsik,2imsakk,False,4,6
arabizi_to_arabic,3ata,عطى,عطى,True,4,3
arabic_to_arabizi,ضخم,dakhkhim,dakhkham,False,3,8
arabic_to_arabizi,جقر,jaqar,djaqqar,False,3,5
arabic_to_arabizi,مهدة,mahadde,mahde,False,4,7
arabizi_to_arabic,faal 2alla wala faalak,فال الله ولا فالك,ول أف اللله ك,False,22,17
arabizi_to_arabic,kalhas,كلهس,كلهس,True,6,4
arabizi_to_arabic,fak7a,فكحا,فكحة,False,5,4
arabizi_to_arabic,yisjin,يسجن,يسجن,True,6,4
arabizi_to_arabic,2itnaathar,اتناثر,اتناثر,True,10,6
arabizi_to_arabic,ysalli,يصلى,يسلي,False,6,4
arabic_to_arabizi,خرعة,khar3a,khar3a,True,4,6
arabizi_to_arabic,mooze,موزة,موزة,True,5,4
arabic_to_arabizi,جنط,jannit,jannat,False,3,6
arabizi_to_arabic,jaawaz,جاوز,جاوز,True,6,4
arabizi_to_arabic,mit7aftil,متحفتل,متحفتل,True,9,6
arabizi_to_arabic,ziil,زيل,زيل,True,4,3
arabic_to_arabizi,تعفف,t3affaf,t3affaf,True,4,7
arabic_to_arabizi,طول,tawwal,tuul,False,3,6
arabic_to_arabizi,تقرقع,tqarqa3,tqarqa3,True,5,7
arabic_to_arabizi,حندر,7andar,7andar,True,4,6
arabizi_to_arabic,dallif,دلف,دلف,True,6,3
arabic_to_arabizi,مجق,madjaq,majdjaq,False,3,6
arabic_to_arabizi,ينهد,yinhadd,yinhadd,True,4,7
arabic_to_arabizi,افقي,2ifqi,2ifqi,True,4,5
arabizi_to_arabic,3ass,عس,عص,False,4,2
arabizi_to_arabic,khaff,خف,خف,True,5,2
arabic_to_arabizi,اقتبس,2iqtabas,2iqtibis,False,5,8
arabizi_to_arabic,kaff,كف,كف,True,4,2
arabizi_to_arabic,yinqum,ينقم,ينقم,True,6,4
arabizi_to_arabic,2ir7am 7aalak,ارحم حالك,إرحم حالك,False,13,9
arabic_to_arabizi,فاقع,faaqi3,faaqi3,True,4,6
arabizi_to_arabic,yikhdarr,يخضر,يخدر,False,8,4
arabizi_to_arabic,randale,رندلة,رندلة,True,7,5
arabizi_to_arabic,zuqqazukkazu22a,زقة,زقزقوق,False,15,3
arabizi_to_arabic,mansuukh,منسوخ,منسوخ,True,8,5
arabizi_to_arabic,ta7ammul,تحمل,تحمل,True,8,4
arabizi_to_arabic,sukkari,سكري,سكري,True,7,4
arabizi_to_arabic,m3aayade,معايدة,معادية,False,8,6
arabizi_to_arabic,7ilfaan,حلفان,حلفان,True,7,5
arabizi_to_arabic,shari7,شرح,شرح,True,6,3
arabic_to_arabizi,نواسة,nawwaase,nawwaase,True,5,8
arabic_to_arabizi,دباغ,dabbaagh,dbaagh,False,4,8
arabizi_to_arabic,2isbi7 3asaa3it halmasa,اصبح عساعة هالمسا,اسبح عالشط مسلعة,False,23,17
arabic_to_arabizi,يدخن,ydakhkhin,yidkhan,False,4,9
arabizi_to_arabic,rawwib,روب,روب,True,6,3
arabizi_to_arabic,fas3uun,فصعون,فسعون,False,7,5
arabic_to_arabizi,طهارة,tahaara,tahaara,True,5,7
arabizi_to_arabic,hazar,هزر,هزر,True,5,3
arabizi_to_arabic,2i3tidi,اعتدي,اعتدي,True,7,5
arabizi_to_arabic,y3afshik,يعفشك,يعفشك,True,8,5
arabic_to_arabizi,طرطوفة,tartuufe,tartuufe,True,6,8
arabic_to_arabizi,معلاط,mu3laat,mu3laat,True,5,7
arabic_to_arabizi,وجهك خير,wijhik kheer,wijho kheer,False,8,12
arabizi_to_arabic,kanz fi mazbale,كنز في مزبلة,كنز في ملبزة,False,15,12
arabic_to_arabizi,عدل,3adil,3addil,False,3,5
arabizi_to_arabic,sabri nifid,صبري نفذ,صبر نظيد,False,11,8
arabizi_to_arabic,2it7arman,اتحرمن,اتحرمن,True,9,6
arabic_to_arabizi,زقرق,zaqraq,zaqriq,False,4,6
arabizi_to_arabic,sheele,شيلة,شيل,False,6,4
arabic_to_arabizi,الحم,2il7im,2il7am,False,4,6
arabic_to_arabizi,سلوع,salwi3,salwa3,False,4,6
arabic_to_arabizi,فناجين,fanajiin,fanaajiin,False,6,8
arabic_to_arabizi,اتكرنب,2itkarnab,2itkarnab,True,6,9
arabizi_to_arabic,balaash,بلاش,بلاش,True,7,4
arabic_to_arabizi,سمعة,sam3a,sam3a,True,4,5
arabic_to_arabizi,سلامة فهمك,salaamit fihmak,salaame fikham,False,10,15
arabizi_to_arabic,khatt,خط,خط,True,5,2
arabic_to_arabizi,يفنع,yfanni3,yfanni3,True,4,7
arabizi_to_arabic,mshatti,مشتي,مشطي,False,7,4
arabic_to_arabizi,عاد,3aad,3aad,True,3,4
arabizi_to_arabic,ni7if,نحف,نحف,True,5,3
arabic_to_arabizi,عكنن,3aknin,3aknan,False,4,6
arabizi_to_arabic,razzaz,رزز,رزز,True,6,3
arabizi_to_arabic,2irda3,اردع,اردع,True,6,4
arabic_to_arabizi,ينصعق,yinsi3iq,yinsi3iq,True,5,8
arabizi_to_arabic,jarba,جربا,جربا,True,5,4
arabizi_to_arabic,rakad,ركض,ركد,False,5,3
arabic_to_arabizi,قام الدنيا عراسها,qaam 2iddunya 3araasha,qaam 2idddaan 3asaari,False,17,22
arabic_to_arabizi,فصيل,fasiil,fasiil,True,4,6
arabizi_to_arabic,2insabb,انصب,انصب,True,7,4
arabic_to_arabizi,سعد الذابح,sa3di dhdhaabi7,sa3ad 2il7abad,False,10,15
arabic_to_arabizi,بيتوتي,baytuuti,byitwatwi,False,6,8
arabic_to_arabizi,فوالة,fawaale,fawwaale,False,5,7
arabic_to_arabizi,يقمط,yqammit,yqammit,True,4,7
arabizi_to_arabic,2it7ajjab,اتحجب,اتحجب,True,9,5
arabic_to_arabizi,انهدم,2inhidim,2inhidim,True,5,8
arabizi_to_arabic,khadkhada,خضخضة,خدخد,False,9,5
arabic_to_arabizi,تجاوز,tjaawaz,tjaawaz,True,5,7
arabizi_to_arabic,yintifikh,ينتفخ,ينتفخ,True,9,5
arabic_to_arabizi,اشتباك,2ishtibaak,2ishtibaak,True,6,10
arabizi_to_arabic,muq7aar,مقحار,مقحار,True,7,5
arabizi_to_arabic,ysa77i7,يصحح,يسحح,False,7,4
arabic_to_arabizi,جحود,ju7uud,j7uud,False,4,6
arabizi_to_arabic,y7utt,يحط,يحط,True,5,3
arabizi_to_arabic,ykhashshit,يخشط,يخشط,True,10,4
